Below are data for ortho-tolunitrile in purely electrostatic and CN-HB-conditions with water and MeOH.
Electric fields and HB geometry are reported together with vibrational frequencies and TDMs of the CN.
See 10.26434/chemrxiv-2024-rjm5p for further details

EF_x	EF_y	EF_z	env	HB_angle	HB_distance	v
-5.436226756	6.133247627	-7.640856449	MeOH	80	4.750000164	0.041484808
-1.153128246	5.974644255	-5.598552519	MeOH	70	4.750000677	0.039642624
-4.386155392	0.121418891	-8.753552293	MeOH	170	4.750000214	0.042004566
-4.54488182	-0.811129338	-8.678878512	MeOH	160	4.74999917	0.042139512
-4.557383373	-1.757567048	-8.5387598	MeOH	150	4.749999506	0.042301288
-4.478175626	-2.702118941	-8.317084021	MeOH	140	4.749999838	0.042445628
-4.300885765	-3.624919538	-8.035336404	MeOH	130	4.749999559	0.042555115
-4.057027019	-4.487871873	-7.699621707	MeOH	120	4.750000514	0.042562642
-3.734502701	-5.250415315	-7.335752429	MeOH	110	4.74999982	0.042440773
-3.323557122	-5.981963681	-6.983879125	MeOH	100	4.750000793	0.042177656
0.794299953	-8.635241678	0.825277816	MeOH	80	4.750000749	0.038301622
1.169453119	-5.954639148	1.858205244	MeOH	70	4.749999533	0.037275118
-5.175698309	-0.607085638	-8.355101295	MeOH	160	4.749999623	0.042050186
-5.685239307	-1.202815348	-7.924472061	MeOH	150	4.750000448	0.042151299
-6.041158568	-1.79540172	-7.435201762	MeOH	140	4.749999269	0.042224849
-6.266699635	-2.356333461	-6.936756287	MeOH	130	4.749999825	0.042233765
-9.689981631	-0.743902367	-4.95340421	MeOH	110	4.749999545	0.042380158
-9.105170666	-1.225423231	-6.222560415	MeOH	100	4.750000182	0.04240407
-8.423663181	-2.160387938	-7.33531251	MeOH	90	4.749999912	0.042304711
-7.822362923	-2.900214983	-8.355592468	MeOH	80	4.749999647	0.042121286
-7.338928934	-4.104877763	-8.385496696	MeOH	70	4.750000047	0.041362339
-4.622685422	0.172105842	-8.656291115	MeOH	170	4.749999861	0.041953531
-6.072904465	0.262685184	-7.694536662	MeOH	150	4.750000766	0.042009377
-6.583901526	0.296770788	-7.12767049	MeOH	140	4.749999531	0.042012415
-10.40850508	1.720156795	-0.8643275	MeOH	120	4.750000921	0.04130464
-9.452754484	4.002559225	-6.434159178	MeOH	110	4.750000348	0.042298893
-9.429337839	2.897162501	-7.736393825	MeOH	100	4.75000049	0.042288416
-8.023434861	-0.028916891	-6.822286418	MeOH	90	4.749999987	0.04152555
-7.052896663	-0.045072368	-8.585679128	MeOH	80	4.750000218	0.041237099
-7.452634789	0.392347909	-8.599135307	MeOH	70	4.749999829	0.039083942
-5.081473059	0.146986413	-6.596404792	MeOH	150	4.999999825	0.04140413
-5.457906452	0.420733598	-6.12282264	MeOH	140	4.999999634	0.041371256
-10.41403121	2.175386048	-5.256611445	MeOH	110	5.000000369	0.041526107
-9.075852608	1.558693442	-6.283764903	MeOH	100	5.00000033	0.041514686
-6.38559811	4.427509273	-6.902398409	MeOH	80	4.99999986	0.041092087
-3.656232966	0.140314629	-7.486655929	MeOH	170	5.000000556	0.041415941
-3.821176242	-0.616361073	-7.410282456	MeOH	160	4.999999996	0.041505413
-3.848585268	-1.41741626	-7.28732454	MeOH	150	5.000000223	0.04163192
-3.787810492	-2.21296249	-7.100776287	MeOH	140	4.999999238	0.041738745
-3.638178974	-2.987817757	-6.868360915	MeOH	130	4.99999939	0.04180695
-3.435388333	-3.713848922	-6.591075728	MeOH	120	5.00000034	0.04179627
-3.169677929	-4.34592296	-6.287565106	MeOH	110	5.000000853	0.041678446
-2.838409977	-4.931377424	-5.99508365	MeOH	100	5.000000585	0.041436403
1.624016286	-8.58395059	2.043865676	MeOH	70	4.999999961	0.037519531
-4.322314239	-0.480963779	-7.142707199	MeOH	160	4.999999986	0.041451848
-4.755207155	-0.981956134	-6.782947311	MeOH	150	4.999999285	0.041502185
-5.060428177	-1.457034292	-6.372856297	MeOH	140	4.999999168	0.041547404
-10.22943079	-7.240254525	-2.994990677	MeOH	110	5.000000068	0.040793061
-8.284825732	-2.463274197	-6.223822919	MeOH	90	4.999999933	0.041568601
-4.137506189	-6.651855668	-5.633599006	MeOH	70	4.999999589	0.039878893
-5.080242109	0.168199392	-6.597841731	MeOH	150	4.999999495	0.041404008
-5.93811776	0.532470493	-5.119955351	MeOH	120	5.000000381	0.041107768
-10.67082703	2.911951975	-5.626075141	MeOH	110	4.999999862	0.041522612
-9.300151285	2.33817098	-6.604106566	MeOH	100	4.999999519	0.041517611
-6.552849629	-0.020778775	-5.86612424	MeOH	90	4.999999292	0.040870682
-5.492854517	-0.048649781	-7.743381509	MeOH	80	4.999999813	0.040676148
-4.678315939	-0.046603579	-9.091177983	MeOH	70	5.000001075	0.0400093
